"Vaccine_type","half_life","Degree_resistance","Access","eir","seasonality","Age","Blood_coverage","IR"
"BSV",1,"0",0.3,50,"sesonality2","Children","0",38.3177517303377
"PEV",1,"0",0.3,50,"sesonality2","Children","0",44.7687831429098
"BSV",1,"0",0.3,50,"sesonality2","Children","0",45.9875033125844
"PEV",1.5,"0",0.3,50,"sesonality2","Children","0",42.1418133487166
"BSV",1.5,"0",0.3,50,"sesonality2","Children","0",43.4384557885399
"PEV",1.5,"0",0.3,50,"sesonality2","Children","0",49.7074941628267
"BSV",1.5,"0",0.3,50,"sesonality2","Children","0",52.9497563547665
"PEV",1,"0.25",0.3,50,"sesonality2","Children","0",31.404853559511
"BSV",1,"0.25",0.3,50,"sesonality2","Children","0",30.21617574982
"PEV",1,"0.25",0.3,50,"sesonality2","Children","0",36.3901700036355
"BSV",1,"0.25",0.3,50,"sesonality2","Children","0",36.1404164468625
"PEV",1.5,"0.25",0.3,50,"sesonality2","Children","0",34.5396370438116
"BSV",1.5,"0.25",0.3,50,"sesonality2","Children","0",34.3437686724105
"PEV",1.5,"0.25",0.3,50,"sesonality2","Children","0",40.3096601131661
"BSV",1.5,"0.25",0.3,50,"sesonality2","Children","0",41.0990612236935
"PEV",1,"0.5",0.3,50,"sesonality2","Children","0",25.3562236091131
"BSV",1,"0.5",0.3,50,"sesonality2","Children","0",24.6341316866535
"PEV",1,"0.5",0.3,50,"sesonality2","Children","0",29.5508082507356
"BSV",1,"0.5",0.3,50,"sesonality2","Children","0",28.95676261701
"PEV",1.5,"0.5",0.3,50,"sesonality2","Children","0",27.9309987896712
"BSV",1.5,"0.5",0.3,50,"sesonality2","Children","0",28.3981020107925
"PEV",1.5,"0.5",0.3,50,"sesonality2","Children","0",32.4282176566806
"BSV",1.5,"0.5",0.3,50,"sesonality2","Children","0",32.3932054763999
"PEV",1,"0.75",0.3,50,"sesonality2","Children","0",20.6697593321132
"BSV",1,"0.75",0.3,50,"sesonality2","Children","0",21.2855913408299
"PEV",1,"0.75",0.3,50,"sesonality2","Children","0",23.4990936327002
"BSV",1,"0.75",0.3,50,"sesonality2","Children","0",24.0368828623416
"PEV",1.5,"0.75",0.3,50,"sesonality2","Children","0",22.4528545597843
"BSV",1.5,"0.75",0.3,50,"sesonality2","Children","0",22.9601682667192
"PEV",1.5,"0.75",0.3,50,"sesonality2","Children","0",25.0215951021298
"BSV",1.5,"0.75",0.3,50,"sesonality2","Children","0",26.8671365637311
"PEV",1,"1",0.3,50,"sesonality2","Children","0",15.3231931611869
"BSV",1,"1",0.3,50,"sesonality2","Children","0",18.0138198142989
"PEV",1,"1",0.3,50,"sesonality2","Children","0",17.3317158913086
"BSV",1,"1",0.3,50,"sesonality2","Children","0",20.5417922418255
"PEV",1.5,"1",0.3,50,"sesonality2","Children","0",16.4138051208391
"BSV",1.5,"1",0.3,50,"sesonality2","Children","0",20.4322126659301
"PEV",1.5,"1",0.3,50,"sesonality2","Children","0",18.9295881836178
"BSV",1.5,"1",0.3,50,"sesonality2","Children","0",23.1055652193654
"PEV",1,"0",0.1,150,"sesonality2","Children","0",27.2194598200131
"BSV",1,"0",0.1,150,"sesonality2","Children","0",44.6092228804431
"PEV",1,"0",0.1,150,"sesonality2","Children","0",32.958323750817
"BSV",1,"0",0.1,150,"sesonality2","Children","0",52.743006011292
"PEV",1.5,"0",0.1,150,"sesonality2","Children","0",30.9268471874023
"BSV",1.5,"0",0.1,150,"sesonality2","Children","0",50.9163558726915
"PEV",1.5,"0",0.1,150,"sesonality2","Children","0",38.9033275841804
"BSV",1.5,"0",0.1,150,"sesonality2","Children","0",59.3861984918655
"PEV",1,"0.25",0.1,150,"sesonality2","Children","0",21.3685721654317
"BSV",1,"0.25",0.1,150,"sesonality2","Children","0",35.1331652808028
"PEV",1,"0.25",0.1,150,"sesonality2","Children","0",25.914703903897
"BSV",1,"0.25",0.1,150,"sesonality2","Children","0",41.1781724717535
"PEV",1.5,"0.25",0.1,150,"sesonality2","Children","0",24.2901712041006
"BSV",1.5,"0.25",0.1,150,"sesonality2","Children","0",40.5033834006288
"PEV",1.5,"0.25",0.1,150,"sesonality2","Children","0",29.8285632846346
"BSV",1.5,"0.25",0.1,150,"sesonality2","Children","0",46.4873956187084
"PEV",1,"0.5",0.1,150,"sesonality2","Children","0",17.4919970024151
"BSV",1,"0.5",0.1,150,"sesonality2","Children","0",27.3927607334255
"PEV",1,"0.5",0.1,150,"sesonality2","Children","0",20.5333160867834
"BSV",1,"0.5",0.1,150,"sesonality2","Children","0",30.9351941571624
"PEV",1.5,"0.5",0.1,150,"sesonality2","Children","0",19.3440834819054
"BSV",1.5,"0.5",0.1,150,"sesonality2","Children","0",31.217626726776
"PEV",1.5,"0.5",0.1,150,"sesonality2","Children","0",23.0140884196198
"BSV",1.5,"0.5",0.1,150,"sesonality2","Children","0",34.5986229119688
"PEV",1,"0.75",0.1,150,"sesonality2","Children","0",13.1189863320294
"BSV",1,"0.75",0.1,150,"sesonality2","Children","0",21.9523104687788
"PEV",1,"0.75",0.1,150,"sesonality2","Children","0",15.6045473959285
"BSV",1,"0.75",0.1,150,"sesonality2","Children","0",23.6836368324455
"PEV",1.5,"0.75",0.1,150,"sesonality2","Children","0",14.7212632691649
"BSV",1.5,"0.75",0.1,150,"sesonality2","Children","0",23.4015987910639
"PEV",1.5,"0.75",0.1,150,"sesonality2","Children","0",17.2212097186772
"BSV",1.5,"0.75",0.1,150,"sesonality2","Children","0",26.2137900404686
"PEV",1,"1",0.1,150,"sesonality2","Children","0",9.43388021042114
"BSV",1,"1",0.1,150,"sesonality2","Children","0",16.9934786497898
"PEV",1,"1",0.1,150,"sesonality2","Children","0",10.9200560288149
"BSV",1,"1",0.1,150,"sesonality2","Children","0",18.3565601220431
"PEV",1.5,"1",0.1,150,"sesonality2","Children","0",10.5937380252482
"BSV",1.5,"1",0.1,150,"sesonality2","Children","0",18.2189861928529
"PEV",1.5,"1",0.1,150,"sesonality2","Children","0",12.2237046253637
"BSV",1.5,"1",0.1,150,"sesonality2","Children","0",19.1242227641556
"PEV",1,"0",0.3,150,"sesonality2","Children","0",30.4220258712319
"BSV",1,"0",0.3,150,"sesonality2","Children","0",39.9160316575943
"PEV",1,"0",0.3,150,"sesonality2","Children","0",37.0273308587364
"BSV",1,"0",0.3,150,"sesonality2","Children","0",47.465363358954
"PEV",1.5,"0",0.3,150,"sesonality2","Children","0",34.6344833224151
"BSV",1.5,"0",0.3,150,"sesonality2","Children","0",45.5919128451308
"PEV",1.5,"0",0.3,150,"sesonality2","Children","0",42.2644518685961
"BSV",1.5,"0",0.3,150,"sesonality2","Children","0",54.9882374305061
"PEV",1,"0.25",0.3,150,"sesonality2","Children","0",25.1254134615713
"BSV",1,"0.25",0.3,150,"sesonality2","Children","0",31.4772890100827
"PEV",1,"0.25",0.3,150,"sesonality2","Children","0",29.7780736228455
"BSV",1,"0.25",0.3,150,"sesonality2","Children","0",37.2012566863429
"PEV",1.5,"0.25",0.3,150,"sesonality2","Children","0",28.1275375558337
"BSV",1.5,"0.25",0.3,150,"sesonality2","Children","0",35.7080145593853
"PEV",1.5,"0.25",0.3,150,"sesonality2","Children","0",33.5172363367768
"BSV",1.5,"0.25",0.3,150,"sesonality2","Children","0",42.2587045951079
"PEV",1,"0.5",0.3,150,"sesonality2","Children","0",19.5710941738224
"BSV",1,"0.5",0.3,150,"sesonality2","Children","0",24.9178243593153
"PEV",1,"0.5",0.3,150,"sesonality2","Children","0",23.0684802785423
"BSV",1,"0.5",0.3,150,"sesonality2","Children","0",28.3549318657529
"PEV",1.5,"0.5",0.3,150,"sesonality2","Children","0",22.0865821072483
"BSV",1.5,"0.5",0.3,150,"sesonality2","Children","0",28.6731065137776
"PEV",1.5,"0.5",0.3,150,"sesonality2","Children","0",26.2887069294235
"BSV",1.5,"0.5",0.3,150,"sesonality2","Children","0",32.0099937149541
"PEV",1,"0.75",0.3,150,"sesonality2","Children","0",16.0289605063028
"BSV",1,"0.75",0.3,150,"sesonality2","Children","0",20.5886276051889
"PEV",1,"0.75",0.3,150,"sesonality2","Children","0",18.0835512062393
"BSV",1,"0.75",0.3,150,"sesonality2","Children","0",22.6445130735868
"PEV",1.5,"0.75",0.3,150,"sesonality2","Children","0",17.3550541232467
"BSV",1.5,"0.75",0.3,150,"sesonality2","Children","0",22.838625866308
"PEV",1.5,"0.75",0.3,150,"sesonality2","Children","0",20.1724844638121
"BSV",1.5,"0.75",0.3,150,"sesonality2","Children","0",25.4359645260436
"PEV",1,"1",0.3,150,"sesonality2","Children","0",11.7201549349966
"BSV",1,"1",0.3,150,"sesonality2","Children","0",17.3347226859503
"PEV",1,"1",0.3,150,"sesonality2","Children","0",13.5829816622849
"BSV",1,"1",0.3,150,"sesonality2","Children","0",19.0229746016864
"PEV",1.5,"1",0.3,150,"sesonality2","Children","0",13.0785031128314
"BSV",1.5,"1",0.3,150,"sesonality2","Children","0",18.9358720571875
"PEV",1.5,"1",0.3,150,"sesonality2","Children","0",15.3465335184052
"BSV",1.5,"1",0.3,150,"sesonality2","Children","0",20.5140704219887
"PEV",1,"0",0.1,5,"sesonality2","Children","0",48.6076059159173
"BSV",1,"0",0.1,5,"sesonality2","Children","0",41.2141199410599
"PEV",1,"0",0.1,5,"sesonality2","Children","0",55.6364198384447
"BSV",1,"0",0.1,5,"sesonality2","Children","0",48.6130722442759
"PEV",1.5,"0",0.1,5,"sesonality2","Children","0",52.7525728639579
"BSV",1.5,"0",0.1,5,"sesonality2","Children","0",47.2476826552343
"PEV",1.5,"0",0.1,5,"sesonality2","Children","0",59.6729201289157
"BSV",1.5,"0",0.1,5,"sesonality2","Children","0",56.2481229659671
"PEV",1,"0.25",0.1,5,"sesonality2","Children","0",41.0007801296457
"BSV",1,"0.25",0.1,5,"sesonality2","Children","0",34.6768513580892
"PEV",1,"0.25",0.1,5,"sesonality2","Children","0",47.7036645245545
"BSV",1,"0.25",0.1,5,"sesonality2","Children","0",40.0094353709581
"PEV",1.5,"0.25",0.1,5,"sesonality2","Children","0",44.5915508670506
"BSV",1.5,"0.25",0.1,5,"sesonality2","Children","0",38.1211081494535
"PEV",1.5,"0.25",0.1,5,"sesonality2","Children","0",51.1562005284735
"BSV",1.5,"0.25",0.1,5,"sesonality2","Children","0",45.9488297700661
"PEV",1,"0.5",0.1,5,"sesonality2","Children","0",34.2285784158126
"BSV",1,"0.5",0.1,5,"sesonality2","Children","0",28.7976339585042
"PEV",1,"0.5",0.1,5,"sesonality2","Children","0",39.2641199255571
"BSV",1,"0.5",0.1,5,"sesonality2","Children","0",33.1639326208342
"PEV",1.5,"0.5",0.1,5,"sesonality2","Children","0",36.9764541082189
"BSV",1.5,"0.5",0.1,5,"sesonality2","Children","0",33.490365681137
"PEV",1.5,"0.5",0.1,5,"sesonality2","Children","0",41.9646283236337
"BSV",1.5,"0.5",0.1,5,"sesonality2","Children","0",37.2728221990289
"PEV",1,"0.75",0.1,5,"sesonality2","Children","0",28.7584953193127
"BSV",1,"0.75",0.1,5,"sesonality2","Children","0",26.0809332789264
"PEV",1,"0.75",0.1,5,"sesonality2","Children","0",31.7292346485392
"BSV",1,"0.75",0.1,5,"sesonality2","Children","0",29.0130546962173
"PEV",1.5,"0.75",0.1,5,"sesonality2","Children","0",30.5148696037517
"BSV",1.5,"0.75",0.1,5,"sesonality2","Children","0",28.9430542467279
"PEV",1.5,"0.75",0.1,5,"sesonality2","Children","0",34.0090564605022
"BSV",1.5,"0.75",0.1,5,"sesonality2","Children","0",32.4077048580758
"PEV",1,"1",0.1,5,"sesonality2","Children","0",23.6114289522397
"BSV",1,"1",0.1,5,"sesonality2","Children","0",22.4963516487604
"PEV",1,"1",0.1,5,"sesonality2","Children","0",26.4519357312722
"BSV",1,"1",0.1,5,"sesonality2","Children","0",25.3887200711306
"PEV",1.5,"1",0.1,5,"sesonality2","Children","0",25.4575397950755
"BSV",1.5,"1",0.1,5,"sesonality2","Children","0",24.9640527487358
"PEV",1.5,"1",0.1,5,"sesonality2","Children","0",27.9515671416611
"BSV",1.5,"1",0.1,5,"sesonality2","Children","0",29.5401840584159
"PEV",1,"0",0.3,5,"sesonality2","Children","0",49.077186082602
"BSV",1,"0",0.3,5,"sesonality2","Children","0",34.4298093626325
"PEV",1,"0",0.3,5,"sesonality2","Children","0",55.8218262951246
"BSV",1,"0",0.3,5,"sesonality2","Children","0",42.5526416515098
"PEV",1.5,"0",0.3,5,"sesonality2","Children","0",52.8979013687168
"BSV",1.5,"0",0.3,5,"sesonality2","Children","0",40.2325937350047
"PEV",1.5,"0",0.3,5,"sesonality2","Children","0",59.542016086561
"BSV",1.5,"0",0.3,5,"sesonality2","Children","0",49.6627397108356
"PEV",1,"0.25",0.3,5,"sesonality2","Children","0",41.8169221537218
"BSV",1,"0.25",0.3,5,"sesonality2","Children","0",28.6112259679302
"PEV",1,"0.25",0.3,5,"sesonality2","Children","0",47.6936863211151
"BSV",1,"0.25",0.3,5,"sesonality2","Children","0",34.4932435931483
"PEV",1.5,"0.25",0.3,5,"sesonality2","Children","0",44.9715580203379
"BSV",1.5,"0.25",0.3,5,"sesonality2","Children","0",32.1338714432771
"PEV",1.5,"0.25",0.3,5,"sesonality2","Children","0",51.3578889984222
"BSV",1.5,"0.25",0.3,5,"sesonality2","Children","0",39.6864058978846
"PEV",1,"0.5",0.3,5,"sesonality2","Children","0",35.3127682189707
"BSV",1,"0.5",0.3,5,"sesonality2","Children","0",23.5298177067057
"PEV",1,"0.5",0.3,5,"sesonality2","Children","0",39.8758255793986
"BSV",1,"0.5",0.3,5,"sesonality2","Children","0",27.889544456418
"PEV",1.5,"0.5",0.3,5,"sesonality2","Children","0",38.0392517363458
"BSV",1.5,"0.5",0.3,5,"sesonality2","Children","0",26.8293390178414
"PEV",1.5,"0.5",0.3,5,"sesonality2","Children","0",43.0064366323088
"BSV",1.5,"0.5",0.3,5,"sesonality2","Children","0",33.0875990251573
"PEV",1,"0.75",0.3,5,"sesonality2","Children","0",28.8827544793761
"BSV",1,"0.75",0.3,5,"sesonality2","Children","0",20.9400676096159
"PEV",1,"0.75",0.3,5,"sesonality2","Children","0",32.4209707689652
"BSV",1,"0.75",0.3,5,"sesonality2","Children","0",23.6772110846817
"PEV",1.5,"0.75",0.3,5,"sesonality2","Children","0",30.8333718485062
"BSV",1.5,"0.75",0.3,5,"sesonality2","Children","0",23.512816510249
"PEV",1.5,"0.75",0.3,5,"sesonality2","Children","0",35.0834098980085
"BSV",1.5,"0.75",0.3,5,"sesonality2","Children","0",28.0771064905324
"PEV",1,"1",0.3,5,"sesonality2","Children","0",23.3786556970141
"BSV",1,"1",0.3,5,"sesonality2","Children","0",19.3952077214563
"PEV",1,"1",0.3,5,"sesonality2","Children","0",26.2325991950028
"BSV",1,"1",0.3,5,"sesonality2","Children","0",21.8042794663427
"PEV",1.5,"1",0.3,5,"sesonality2","Children","0",24.8671545871322
"BSV",1.5,"1",0.3,5,"sesonality2","Children","0",21.135074581651
"PEV",1.5,"1",0.3,5,"sesonality2","Children","0",27.9769016072235
"BSV",1.5,"1",0.3,5,"sesonality2","Children","0",25.5812850295344
"PEV",1,"0",0.1,50,"sesonality2","Children","0",34.2935248368435
"BSV",1,"0",0.1,50,"sesonality2","Children","0",43.1312984479327
"PEV",1,"0",0.1,50,"sesonality2","Children","0",41.4013904539775
"BSV",1,"0",0.1,50,"sesonality2","Children","0",51.514999990222
"PEV",1.5,"0",0.1,50,"sesonality2","Children","0",38.5184861348289
"BSV",1.5,"0",0.1,50,"sesonality2","Children","0",49.2926836823475
"PEV",1.5,"0",0.1,50,"sesonality2","Children","0",46.50543884554
"BSV",1.5,"0",0.1,50,"sesonality2","Children","0",58.1305723969868
"PEV",1,"0.25",0.1,50,"sesonality2","Children","0",27.7322552506616
"BSV",1,"0.25",0.1,50,"sesonality2","Children","0",34.592813378363
"PEV",1,"0.25",0.1,50,"sesonality2","Children","0",32.9980258331801
"BSV",1,"0.25",0.1,50,"sesonality2","Children","0",40.9091770523857
"PEV",1.5,"0.25",0.1,50,"sesonality2","Children","0",31.2724898035365
"BSV",1.5,"0.25",0.1,50,"sesonality2","Children","0",39.6253933201
"PEV",1.5,"0.25",0.1,50,"sesonality2","Children","0",37.1476355961029
"BSV",1.5,"0.25",0.1,50,"sesonality2","Children","0",46.5018003039679
"PEV",1,"0.5",0.1,50,"sesonality2","Children","0",22.3544316041875
"BSV",1,"0.5",0.1,50,"sesonality2","Children","0",28.1129451304584
"PEV",1,"0.5",0.1,50,"sesonality2","Children","0",25.7181535182966
"BSV",1,"0.5",0.1,50,"sesonality2","Children","0",32.3384926988842
"PEV",1.5,"0.5",0.1,50,"sesonality2","Children","0",24.6085053151064
"BSV",1.5,"0.5",0.1,50,"sesonality2","Children","0",31.4228566800202
"PEV",1.5,"0.5",0.1,50,"sesonality2","Children","0",29.3303816359488
"BSV",1.5,"0.5",0.1,50,"sesonality2","Children","0",36.108027096925
"PEV",1,"0.75",0.1,50,"sesonality2","Children","0",17.87471120309
"BSV",1,"0.75",0.1,50,"sesonality2","Children","0",23.0613766450752
"PEV",1,"0.75",0.1,50,"sesonality2","Children","0",20.7274967037013
"BSV",1,"0.75",0.1,50,"sesonality2","Children","0",25.8154921220815
"PEV",1.5,"0.75",0.1,50,"sesonality2","Children","0",19.6321943120587
"BSV",1.5,"0.75",0.1,50,"sesonality2","Children","0",25.5044627897456
"PEV",1.5,"0.75",0.1,50,"sesonality2","Children","0",22.8695210155264
"BSV",1.5,"0.75",0.1,50,"sesonality2","Children","0",28.1725357275321
"PEV",1,"1",0.1,50,"sesonality2","Children","0",13.1482688600471
"BSV",1,"1",0.1,50,"sesonality2","Children","0",19.3265005634794
"PEV",1,"1",0.1,50,"sesonality2","Children","0",14.7635135405606
"BSV",1,"1",0.1,50,"sesonality2","Children","0",21.3022310491171
"PEV",1.5,"1",0.1,50,"sesonality2","Children","0",14.2066975787865
"BSV",1.5,"1",0.1,50,"sesonality2","Children","0",20.1858387149327
"PEV",1.5,"1",0.1,50,"sesonality2","Children","0",16.2473151505007
"BSV",1.5,"1",0.1,50,"sesonality2","Children","0",22.7646236472992
"PEV",1,"0",0.3,50,"sesonality2","Children","0",37.6754979060502
"BSV",1,"0",0.3,50,"sesonality2","Children","0",38.8240193839299
"PEV",1,"0",0.3,50,"sesonality2","Children","0",44.2929544330828
"BSV",1,"0",0.3,50,"sesonality2","Children","0",46.08385361053
"PEV",1.5,"0",0.3,50,"sesonality2","Children","0",41.7879729922456
"BSV",1.5,"0",0.3,50,"sesonality2","Children","0",44.1202235152272
"PEV",1.5,"0",0.3,50,"sesonality2","Children","0",49.3530875072818
"BSV",1.5,"0",0.3,50,"sesonality2","Children","0",53.6752308772475
"PEV",1,"0.25",0.3,50,"sesonality2","Children","0",30.9337200511867
"BSV",1,"0.25",0.3,50,"sesonality2","Children","0",31.3169235123229
"PEV",1,"0.25",0.3,50,"sesonality2","Children","0",36.2524885090634
"BSV",1,"0.25",0.3,50,"sesonality2","Children","0",36.6512170296331
"PEV",1.5,"0.25",0.3,50,"sesonality2","Children","0",34.1573086400824
"BSV",1.5,"0.25",0.3,50,"sesonality2","Children","0",35.3097734105151
"PEV",1.5,"0.25",0.3,50,"sesonality2","Children","0",40.1151027267705
"BSV",1.5,"0.25",0.3,50,"sesonality2","Children","0",41.7808270022148
"PEV",1,"0.5",0.3,50,"sesonality2","Children","0",25.3247170046113
"BSV",1,"0.5",0.3,50,"sesonality2","Children","0",25.5917908086509
"PEV",1,"0.5",0.3,50,"sesonality2","Children","0",29.1624855534448
"BSV",1,"0.5",0.3,50,"sesonality2","Children","0",29.4580580276104
"PEV",1.5,"0.5",0.3,50,"sesonality2","Children","0",27.7153504352045
"BSV",1.5,"0.5",0.3,50,"sesonality2","Children","0",28.5335560325749
"PEV",1.5,"0.5",0.3,50,"sesonality2","Children","0",32.3761318031618
"BSV",1.5,"0.5",0.3,50,"sesonality2","Children","0",33.0055947822663
"PEV",1,"0.75",0.3,50,"sesonality2","Children","0",20.3104434020372
"BSV",1,"0.75",0.3,50,"sesonality2","Children","0",21.426983052634
"PEV",1,"0.75",0.3,50,"sesonality2","Children","0",22.8533191543159
"BSV",1,"0.75",0.3,50,"sesonality2","Children","0",24.5048857233466
"PEV",1.5,"0.75",0.3,50,"sesonality2","Children","0",21.7873257682954
"BSV",1.5,"0.75",0.3,50,"sesonality2","Children","0",24.1455707655007
"PEV",1.5,"0.75",0.3,50,"sesonality2","Children","0",25.3335509611493
"BSV",1.5,"0.75",0.3,50,"sesonality2","Children","0",27.2162288831948
"PEV",1,"1",0.3,50,"sesonality2","Children","0",15.8762252169807
"BSV",1,"1",0.3,50,"sesonality2","Children","0",18.8949525186434
"PEV",1,"1",0.3,50,"sesonality2","Children","0",17.795725234466
"BSV",1,"1",0.3,50,"sesonality2","Children","0",21.2273079440876
"PEV",1.5,"1",0.3,50,"sesonality2","Children","0",17.1433930332768
"BSV",1.5,"1",0.3,50,"sesonality2","Children","0",20.76217420754
"PEV",1.5,"1",0.3,50,"sesonality2","Children","0",19.3129483645624
"BSV",1.5,"1",0.3,50,"sesonality2","Children","0",24.2593834482366
"PEV",1,"0",0.1,150,"sesonality2","Children","0",26.5365424157245
"BSV",1,"0",0.1,150,"sesonality2","Children","0",44.9986196011001
"PEV",1,"0",0.1,150,"sesonality2","Children","0",33.1002589691312
"BSV",1,"0",0.1,150,"sesonality2","Children","0",52.6081318717619
"PEV",1.5,"0",0.1,150,"sesonality2","Children","0",30.5956405474446
"BSV",1.5,"0",0.1,150,"sesonality2","Children","0",51.4749014184091
"PEV",1.5,"0",0.1,150,"sesonality2","Children","0",38.5966187885116
"BSV",1.5,"0",0.1,150,"sesonality2","Children","0",59.5816102225111
"PEV",1,"0.25",0.1,150,"sesonality2","Children","0",21.129024402629
"BSV",1,"0.25",0.1,150,"sesonality2","Children","0",35.7632145871881
"PEV",1,"0.25",0.1,150,"sesonality2","Children","0",25.1881431173353
"BSV",1,"0.25",0.1,150,"sesonality2","Children","0",41.8903154072496
"PEV",1.5,"0.25",0.1,150,"sesonality2","Children","0",23.9025168285295
"BSV",1.5,"0.25",0.1,150,"sesonality2","Children","0",40.8113159446002
"PEV",1.5,"0.25",0.1,150,"sesonality2","Children","0",29.1301588093801
"BSV",1.5,"0.25",0.1,150,"sesonality2","Children","0",47.3476742765403
"PEV",1,"0.5",0.1,150,"sesonality2","Children","0",17.0369388969836
"BSV",1,"0.5",0.1,150,"sesonality2","Children","0",27.843678164314
"PEV",1,"0.5",0.1,150,"sesonality2","Children","0",19.5639236344404
"BSV",1,"0.5",0.1,150,"sesonality2","Children","0",31.3003580319992
"PEV",1.5,"0.5",0.1,150,"sesonality2","Children","0",19.2575115169562
"BSV",1.5,"0.5",0.1,150,"sesonality2","Children","0",31.3598723761442
"PEV",1.5,"0.5",0.1,150,"sesonality2","Children","0",22.0433842769533
"BSV",1.5,"0.5",0.1,150,"sesonality2","Children","0",34.5947228985129
"PEV",1,"0.75",0.1,150,"sesonality2","Children","0",12.8526463644578
"BSV",1,"0.75",0.1,150,"sesonality2","Children","0",21.4497147473453
"PEV",1,"0.75",0.1,150,"sesonality2","Children","0",14.9883095391659
