"Survey","nEPIVaccinations_1","nEPIVaccinations_2","nEPIVaccinations_3","nEPIVaccinations_4","nEPIVaccinations_5","nEPIVaccinations_6","nEPIVaccinations_7","nEPIVaccinations_8","nMassVaccinations_1","nMassVaccinations_2","nMassVaccinations_3","nMassVaccinations_4","nMassVaccinations_5","nMassVaccinations_6","nMassVaccinations_7","nMassVaccinations_8","Incidence"
1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6370955256232
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2467178597969
1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3086450334407
1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7295021055239
1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9863760217984
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1944573463384
1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0487691593126
1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3802446199102
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6370955256232
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8848118903855
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4731382566961
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0071831073131
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5558101371644
1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0918999256874
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6056477582363
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7081591577644
1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3183155287196
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7609537080043
1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9066418950302
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7919182535996
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2031211295516
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.596482536537
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4726281892494
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2249194946743
1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4416646024275
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6680600712185
1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2254218919337
1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5350673478867
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5751664344326
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6061309800279
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3492800743149
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0487691593126
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6279609846725
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4015357939064
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0614646230067
1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8848118903855
1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6893732970027
1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.782783712649
1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1634928007431
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7919182535996
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5969964390773
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3396086202626
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2868466683181
1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1411939559079
1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9772108000991
1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8843200396334
1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7198191782518
1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0701015605648
1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9370819915779
1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7604656923458
1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4817934109487
1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9772108000991
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1944573463384
1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2254218919337
1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3893791608608
1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8756773494349
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.596482536537
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5878618981266
1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6274461233589
1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4634629675502
1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3705722070845
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4817934109487
1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3492800743149
1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6893732970027
1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1325282551479
1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6370955256232
1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8756773494349
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9680455783998
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9680455783998
1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9984828312227
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0696039879865
1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8528655912314
1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3884261696133
1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9055949468991
1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8219029631235
1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9680455783998
1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.729989162409
1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3584146152655
1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8848118903855
1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4112091655055
1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6589255302678
1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7513004706465
1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5563537280159
1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9558755225267
1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7609537080043
1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9370819915779
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6893732970027
1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.008174386921
1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6274461233589
1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4107010156056
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4813140539369
1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.409684810205
1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8518839592557
1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3075732243483
1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9050715214564
1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3694965632547
1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2863423847416
1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6274461233589
1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2858381323921
1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0076787317708
1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8934852613327
1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1538270993312
1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9685709862208
1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8137482582443
1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5969964390773
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.513237343242
1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.729989162409
1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1416627960985
1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8848118903855
1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5035917760713
1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.441155525281
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8127070625755
1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6051645663684
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2244171285259
1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7198191782518
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0478372604267
1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4107010156056
1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4949682613408
1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1944573463384
1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0178046137173
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4731382566961
1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6279609846725
1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1939559078524
1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1315292442022
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.782783712649
1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8934852613327
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1847906861531
1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.110230369086
1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2782164421737
1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7295021055239
1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5873173148378
1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6802080753034
1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3579390636611
1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4640037157455
1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3797374287837
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8838282193393
1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2776814466188
1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1853228053878
1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6370955256232
1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6279609846725
1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2964855240749
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8223928659896
1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8441912311122
1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2558830814962
1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2472518965784
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9777055271714
1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8320173401455
1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0797337049079
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6279609846725
1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1944573463384
1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4817934109487
1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8843200396334
1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2650483031954
1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4107010156056
1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7507818063597
1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3579390636611
1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2960118900173
1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31781025514
1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8746323187912
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6584097101808
1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.698538518702
1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5345553628932
1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3792302690652
1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8625216745108
1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2249194946743
1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1142591732466
1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4421737111008
1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4513082520514
1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3492800743149
1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5533364297879
1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0173396086203
1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3487738419619
1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8441912311122
1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4416646024275
1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1726273416938
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5655189497151
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3487738419619
1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.215754272975
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0792667822641
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9152836264553
1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9284718996749
1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6898900758631
1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6370955256232
1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2655209784796
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2254218919337
1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2254218919337
1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2868466683181
1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1538270993312
1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9249109769314
1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1944573463384
1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7290150787999
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8132276442903
1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6457765667575
1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7604656923458
1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6061309800279
1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5751664344326
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9066418950302
1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1634928007431
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7919182535996
1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2035918872891
1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0391379737429
1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6675749318801
1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9152836264553
1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4015357939064
1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8528655912314
1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4721181533889
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1634928007431
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1853228053878
1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8320173401455
1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4324993807283
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1010651473867
1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5035917760713
1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8528655912314
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0517711171662
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1315292442022
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9777055271714
1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0924291686019
1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2650483031954
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6893732970027
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2868466683181
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7604656923458
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.782783712649
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4822727976467
1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9588803567005
1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9147908474471
1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0609363388655
1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3173050128495
1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1005666160944
1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.698052450692
1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8533564528115
1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6274461233589
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.008174386921
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3492800743149
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7919182535996
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8625216745108
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4822727976467
1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6370955256232
1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.729989162409
1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8939464313361
1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2655209784796
1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4822727976467
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3579390636611
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4416646024275
1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.800594500867
1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.18425859987
1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7594897516874
1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9360331909097
1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5829463124652
1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5122766820448
1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5650060377125
1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3792302690652
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6366113450582
1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7700882489549
1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6589255302678
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9249109769314
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3893791608608
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5223718841926
1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.008174386921
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2873509831243
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1106982505032
1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0086700727667
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.596482536537
1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2650483031954
1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2645756571818
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8001362355637
1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8310988636715
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4184340072448
1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4716081491114
1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5432393101526
1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3574635415054
1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6453230950243
1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5127569977706
1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8629818857408
1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9777055271714
1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2873509831243
1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6279609846725
1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.566031893482
1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0173396086203
1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2244171285259
1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8838282193393
1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.906118404756
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.441155525281
